userName,content,score,at,appVersion,text,label,sentiment
Duwi Risnawati,Aplikasi nya sangat membantu,0.9997565150260925,2021-12-29 10:48:39,4.30.1,"Translated(src=id, dest=en, text=Very helpful application', pronunciation=Very helpful application', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997565150260925}]"
masdjok #032,Tolong bagi customer yg sering cancel kasih peringatan 3 jam baru bisa order lagi kasian yg cari uang panas2 sudah sampai lokasi terus dicancel dengan alasan ga jelas,0.9995021820068359,2023-01-12 08:44:59,4.30.1,"Translated(src=id, dest=en, text=b'Please give customers who frequently cancel a 3 hour warning before they can order again, poor people who are looking for hot money have arrived at the location and are being canceled for unclear reasons', pronunciation=b'Please give customers who frequently cancel a 3 hour warning before they can order again, poor people who are looking for hot money have arrived at the location and are being canceled for unclear reasons', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995021820068359}]"
paket.internet indosat,Ok,0.9989097118377686,2022-02-26 08:54:45,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Akun Ff,Lumayan banyakin diskon,0.9937722086906433,2021-12-20 15:05:02,4.30.1,"Translated(src=id, dest=en, text=Quite a lot of discounts', pronunciation=Quite a lot of discounts', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9937722086906433}]"
fithriyah 05,Nyaman,0.9997283816337585,2022-04-28 09:02:36,4.30.1,"Translated(src=id, dest=en, text=b'Comfortable', pronunciation=b'Comfortable', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997283816337585}]"
Nardi Vertical,Ok,0.9989097118377686,2022-02-22 12:03:33,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Serang 0810,Sudah 3 hari 3 kali kirim email buat laporan gopay saya tidak bisa di pakai Tp tetap gak ada solusimengecewakan sekali,0.9985729455947876,2022-02-04 16:29:19,4.30.1,"Translated(src=id, dest=en, text=b'It's been 3 days and I've sent three emails to report that my GoPay can't be used but there's still no solution, very disappointing', pronunciation=b'It's been 3 days and I've sent three emails to report that my GoPay can't be used but there's still no solution, very disappointing', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9985729455947876}]"
indah Khoirun Nisa,Suruh upgrade tapi giliran mau di upgrade gak bisa gmn sih maunya,0.9984209537506104,2022-02-13 06:55:32,4.30.1,"Translated(src=id, dest=en, text=b'Told me to upgrade but it's my turn to upgrade, I can't do it, how can I do it', pronunciation=b'Told me to upgrade but it's my turn to upgrade, I can't do it, how can I do it', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984209537506104}]"
ratna yuliana,Good,0.9998444318771362,2022-02-22 12:18:52,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Mega Uli,Saya senang dengan gojek,0.9998468160629272,2022-01-27 10:53:04,4.30.1,"Translated(src=id, dest=en, text=b'I'm happy with Gojek', pronunciation=b'I'm happy with Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998468160629272}]"
muh shodiq,Manstab,0.9980106949806213,2021-12-25 11:40:08,4.30.1,"Translated(src=id, dest=en, text=b'Standable', pronunciation=b'Standable', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9980106949806213}]"
Andrianny Anny,tiba2 semua voucher hilang kena softbanned lebay bgt sih pdhal gak melakukan tindakan kriminal,0.999452531337738,2021-12-20 16:19:01,4.30.1,"Translated(src=id, dest=en, text='Suddenly all the vouchers disappeared and were softbanned too much even though they didn't commit any criminal acts', pronunciation='Suddenly all the vouchers disappeared and were softbanned too much even though they didn't commit any criminal acts', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999452531337738}]"
anak rantau,Minta di perbaharui mulu malah lagi darurat mulu lagi minta perbaharuinyabikin bete aja,0.9997468590736389,2022-03-15 15:11:10,4.30.1,"Translated(src=id, dest=en, text=b'Begging for it to be renewed all the time, even though it's an emergency, asking for it to be renewed makes you feel bored', pronunciation=b'Begging for it to be renewed all the time, even though it's an emergency, asking for it to be renewed makes you feel bored', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997468590736389}]"
Putra pratama,Semangat,0.8895038366317749,2021-12-20 16:40:43,4.30.1,"Translated(src=id, dest=en, text=b'Enthusiasm', pronunciation=b'Enthusiasm', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8895038366317749}]"
Trisuci Agustini,Membantu perjalanan,0.9983108043670654,2022-02-26 08:46:19,4.30.1,"Translated(src=id, dest=en, text=b'Helps with travel', pronunciation=b'Helps with travel', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983108043670654}]"
Agunk Manson,Tak kasih 3 dululah,0.9930042624473572,2022-02-22 12:21:16,4.30.1,"Translated(src=id, dest=en, text=b'Don't give me 3 first', pronunciation=b'Don't give me 3 first', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9930042624473572}]"
Susi Mapan,Lebih mudah bertransaksi,0.8470268249511719,2022-03-08 10:17:06,4.30.1,"Translated(src=id, dest=en, text=b'Easier to make transactions', pronunciation=b'Easier to make transactions', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8470268249511719}]"
Tedi Prialdi,Bagus,0.9998444318771362,2022-02-12 08:53:48,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Rico zyro,Excellence,0.9993368983268738,2022-02-22 06:42:08,4.30.1,"Translated(src=id, dest=en, text=b'Excellence', pronunciation=b'Excellence', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993368983268738}]"
Anonym ID,Saya gak ada masalah sama fitur gojek Semuanya bagus Cuma saya sebal karena iklan Gojek di YouTube lama dan tidak bisa di skip Jangan mentangmentang Anda punya uang terus mengganggu aktivitas orang lain,0.5822821259498596,2022-07-25 00:16:00,4.30.1,"Translated(src=id, dest=en, text=b'I don't have any problems with Gojek's features. Everything is good. It's just that I'm annoyed because Gojek's ads on YouTube are long and can't be skipped. Don't say that you have money and continue to interfere with other people's activities', pronunciation=b'I don't have any problems with Gojek's features. Everything is good. It's just that I'm annoyed because Gojek's ads on YouTube are long and can't be skipped. Don't say that you have money and continue to interfere with other people's activities', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5822821259498596}]"
Yuis Tina,Joxxx,0.8937901258468628,2022-02-25 06:43:27,4.30.1,"Translated(src=id, dest=en, text=b'Joxxx', pronunciation=b'Joxxx', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8937901258468628}]"
Sani Apyanti,Makasih byk A dah nganterin NeneIbu sy dgn selamat,0.9996931552886963,2022-03-10 11:01:59,4.30.1,"Translated(src=id, dest=en, text=b'Thank you so much A for dropping off my mother's grandmother safely', pronunciation=b'Thank you so much A for dropping off my mother's grandmother safely', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996931552886963}]"
Rifai ahmadin,Sangat mempantu,0.9994805455207825,2022-03-09 11:11:24,4.30.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Sanjaya,Mantapp Gojek sangat membantu,0.9991727471351624,2021-12-24 10:59:41,4.30.1,"Translated(src=id, dest=en, text=b'Great Gojek app is very helpful', pronunciation=b'Great Gojek app is very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991727471351624}]"
Diana Ross,Good,0.9998444318771362,2022-03-02 05:11:57,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
XPM Official,Kontolodon,0.8249924182891846,2022-02-10 12:54:32,4.30.1,"Translated(src=id, dest=en, text=b'Contolodon', pronunciation=b'Contolodon', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8249924182891846}]"
dhani andika,Memudahkan aktivitas,0.9951360821723938,2022-02-10 12:46:02,4.30.1,"Translated(src=id, dest=en, text=b'Makes activities easier', pronunciation=b'Makes activities easier', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9951360821723938}]"
Adji Saka,Sangat baikdan bermanfat,0.9998693466186523,2021-12-26 06:35:57,4.30.1,"Translated(src=id, dest=en, text=Very good and useful', pronunciation=Very good and useful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998693466186523}]"
Christian Nicolas,Akun saya terblokir tanpa alasan yang jelas,0.99977046251297,2022-03-09 11:27:23,4.30.1,"Translated(src=id, dest=en, text=My account was blocked for no apparent reason', pronunciation=My account was blocked for no apparent reason', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.99977046251297}]"
Caldino Agustian,Drivernya pada sombong pada nolak,0.9958200454711914,2021-12-24 11:30:02,4.30.1,"Translated(src=id, dest=en, text=b'The driver is arrogant and refuses', pronunciation=b'The driver is arrogant and refuses', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9958200454711914}]"
Sukendar Kendar,Baik,0.9986165761947632,2022-03-02 05:12:55,4.30.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
SRI Mulyati,Memuaskan,0.9997820258140564,2022-03-09 11:29:15,4.30.1,"Translated(src=id, dest=en, text=b'Satisfactory', pronunciation=b'Satisfactory', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997820258140564}]"
Firna Mauliza Fardika,Lumayan membantu,0.9995788931846619,2022-03-02 05:14:37,4.30.1,"Translated(src=id, dest=en, text=b'Quite helpful', pronunciation=b'Quite helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995788931846619}]"
keyza zivana azzahra,Ok,0.9989097118377686,2021-12-26 06:08:48,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Rifqi Putra,sipppppp,0.9728934168815613,2022-03-10 11:04:54,4.30.1,"Translated(src=id, dest=en, text=b'sippppppp', pronunciation=b'sippppppp', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9728934168815613}]"
Heni Prihartining Astuti,Memuaskan,0.9997820258140564,2022-02-18 00:50:25,4.30.1,"Translated(src=id, dest=en, text=b'Satisfactory', pronunciation=b'Satisfactory', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997820258140564}]"
Ismawati Isma,Sangat membantu,0.9994805455207825,2022-02-17 08:52:45,4.30.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Shakila Kila,driverny lama2 ngeselin,0.999186098575592,2022-02-18 00:54:33,4.30.1,"Translated(src=id, dest=en, text=b'driverny's been annoying for a long time', pronunciation=b'driverny's been annoying for a long time', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999186098575592}]"
Laila Ghalib,Mantul mantap betul jekjek,0.9998756647109985,2021-12-26 07:24:01,4.30.1,"Translated(src=id, dest=en, text=b'Many, really good, really good', pronunciation=b'Many, really good, really good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998756647109985}]"
Sandi T,Pokoknya Gojek bikin semua serba mudah,0.9944121241569519,2022-02-20 15:46:25,4.30.1,"Translated(src=id, dest=en, text=b'Basically, Gojek makes everything easy', pronunciation=b'Basically, Gojek makes everything easy', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9944121241569519}]"
Julianti Maulani muchtar,Aplikasi yg bagus pelayanannya ok,0.9997991919517517,2022-02-18 01:19:11,4.30.1,"Translated(src=id, dest=en, text=b'Good application, good service', pronunciation=b'Good application, good service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997991919517517}]"
Ar Yani,Tidaak seperti dulutp tetap saya butuhkan,0.9934799671173096,2022-02-25 07:01:35,4.30.1,"Translated(src=id, dest=en, text=b'Not like before but I still need it', pronunciation=b'Not like before but I still need it', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9934799671173096}]"
seagate littleblackstar,Mantap,0.9997685551643372,2022-02-10 14:36:02,4.30.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Purnomo Purnomo,Sanggat membantu,0.9994805455207825,2022-03-19 16:19:10,4.30.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Sukma Wati,nyaman,0.9997283816337585,2022-02-25 06:54:04,4.30.1,"Translated(src=id, dest=en, text=b'comfortable', pronunciation=b'comfortable', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997283816337585}]"
Iin Zg,Bagus,0.9998444318771362,2022-01-06 22:33:19,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Dede Lanna,Cakep,0.9996734857559204,2022-03-09 10:39:47,4.30.1,"Translated(src=id, dest=en, text=b'Cute', pronunciation=b'Cute', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996734857559204}]"
Gholem Gholem,Untuk daerah pelosok suka susah dapat driver,0.9995672106742859,2022-02-17 07:51:42,4.30.1,"Translated(src=id, dest=en, text=b For remote areas it is difficult to find drivers., pronunciation=b For remote areas it is difficult to find drivers., extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995672106742859}]"
Tuti Nurhayati,Agak mahal skrg gojek,0.9963655471801758,2022-02-25 06:45:17,4.30.1,"Translated(src=id, dest=en, text=Gojek is a bit expensive now, pronunciation=Gojek is a bit expensive now, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9963655471801758}]"
Widia Wati,I like gojek,0.9985141158103943,2022-03-02 05:04:57,4.30.1,"Translated(src=id, dest=en, text=b'I like gojek', pronunciation=b'I like gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985141158103943}]"
Duwi agus Safitri,Good,0.9998444318771362,2022-03-10 11:38:09,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Fitri Bae,Baik,0.9986165761947632,2022-02-24 23:49:56,4.30.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Prasetya Budi Santosa,Ok,0.9989097118377686,2022-04-14 04:18:38,4.30.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Gio Bekam,Mantap,0.9997685551643372,2022-04-14 05:28:06,4.30.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Suprih Center,Pelayanan driver baikramah tamah,0.9994989633560181,2022-02-17 08:58:51,4.30.1,"Translated(src=id, dest=en, text=b'Good, friendly driver service', pronunciation=b'Good, friendly driver service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994989633560181}]"
Tri mei Nurhidayati,Uqb,0.9727094173431396,2022-03-18 09:27:11,4.30.1,"Translated(src=id, dest=en, text=b'Uqb', pronunciation=b'Uqb', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9727094173431396}]"
Anugrah Anugrah,Bagus,0.9998444318771362,2021-12-24 13:37:39,4.30.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
fauzi nugraha,Ntaaps,0.973605215549469,2022-01-22 14:52:19,4.30.1,"Translated(src=id, dest=en, text=b'Ntaaps', pronunciation=b'Ntaaps', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.973605215549469}]"
Andietha Dietha,Buat pusing GK bs update,0.9989176988601685,2022-03-02 14:51:18,4.30.1,"Translated(src=id, dest=en, text=b'It's giving me a headache, I can't update', pronunciation=b'It's giving me a headache, I can't update', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989176988601685}]"
margareta dewi,bila pengen sesuatu bisa pake gojek yg selalu siap,0.9933574795722961,2022-03-02 05:45:02,4.30.1,"Translated(src=id, dest=en, text=b'if you want something you can use Gojek which is always ready', pronunciation=b'if you want something you can use Gojek which is always ready', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9933574795722961}]"
Agus Hermawan,Maaf ya baru bisa ngasih bintang 3 karena belum bisa pake sih,0.9988296627998352,2022-03-18 12:24:54,4.30.1,"Translated(src=id, dest=en, text=b'Sorry, I can only give 3 stars because I can't use it yet', pronunciation=b'Sorry, I can only give 3 stars because I can't use it yet', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988296627998352}]"
